"MED_SCH_DATA_ID","ENTITY_ID","LABEL_FLAG","GRAD_STATUS","SCHOOL_NAME","GRAD_DT","SCHOOL_CD","INSERT_DTM","INSERT_USER_ID","END_DT","CITY","STATE_CD","ZIP","AMA_SCHOOL_CD","SEGMENT_ONLY_IND","COUNTRY_NAME","MATRICULATION_DT","DEGREE_CD","NSC_IND","NSC_DATE","NSC_USER_ID"
7327789,9343070,"D","Yes        ","Hahnemann University School of Medicine",1941-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327790,9343187,"D","Yes        ","Hahnemann University School of Medicine",1941-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327791,9343304,"D","Yes        ","Hahnemann University School of Medicine",1941-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327792,9343421,"D","Yes        ","Hahnemann University School of Medicine",1941-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327793,9343538,"D","Yes        ","Hahnemann University School of Medicine",1941-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327794,9343655,"D","Yes        ","Hahnemann University School of Medicine",1941-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327795,9343772,"D","Yes        ","Hahnemann University School of Medicine",1941-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327796,9343889,"D","Yes        ","Hahnemann University School of Medicine",1941-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327797,9344006,"D","Yes        ","Hahnemann University School of Medicine",1941-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327798,9344123,"D","Yes        ","Hahnemann University School of Medicine",1941-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327799,9390676,"D","Yes        ","Hahnemann University School of Medicine",1976-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327800,9390793,"D","Yes        ","Hahnemann University School of Medicine",1976-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327801,9390910,"D","Yes        ","Hahnemann University School of Medicine",1976-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327802,9391027,"D","Yes        ","Hahnemann University School of Medicine",1976-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327803,9391144,"D","Yes        ","Hahnemann University School of Medicine",1976-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327804,9391261,"D","Yes        ","Hahnemann University School of Medicine",1976-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327805,9391378,"D","Yes        ","Hahnemann University School of Medicine",1976-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327806,9391508,"D","Yes        ","Hahnemann University School of Medicine",1976-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327807,9391625,"D","Yes        ","Hahnemann University School of Medicine",1976-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327808,9391755,"D","Yes        ","Hahnemann University School of Medicine",1977-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327809,9391872,"D","Yes        ","Hahnemann University School of Medicine",1977-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327810,9391989,"D","Yes        ","Hahnemann University School of Medicine",1977-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327811,9392119,"D","Yes        ","Hahnemann University School of Medicine",1977-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327812,9392236,"D","Yes        ","Hahnemann University School of Medicine",1977-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327813,9392353,"D","Yes        ","Hahnemann University School of Medicine",1977-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327814,9392483,"D","Yes        ","Hahnemann University School of Medicine",1977-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327815,9392600,"D","Yes        ","Hahnemann University School of Medicine",1977-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327816,9500201,"D","Yes        ","University of Pittsburgh School of Medicine",1976-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327817,9500318,"D","Yes        ","University of Pittsburgh School of Medicine",1976-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327818,9500448,"D","Yes        ","University of Pittsburgh School of Medicine",1976-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327819,9500565,"D","Yes        ","University of Pittsburgh School of Medicine",1976-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327820,9500682,"D","Yes        ","University of Pittsburgh School of Medicine",1976-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327821,9500799,"D","Yes        ","University of Pittsburgh School of Medicine",1976-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327822,9500916,"D","Yes        ","University of Pittsburgh School of Medicine",1976-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327823,9501033,"D","Yes        ","University of Pittsburgh School of Medicine",1976-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327824,9501150,"D","Yes        ","University of Pittsburgh School of Medicine",1976-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327825,9501267,"D","Yes        ","University of Pittsburgh School of Medicine",1976-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327826,9501384,"D","Yes        ","University of Pittsburgh School of Medicine",1976-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327827,9501501,"D","Yes        ","University of Pittsburgh School of Medicine",1976-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327828,9501618,"D","Yes        ","University of Pittsburgh School of Medicine",1977-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327829,9501735,"D","Yes        ","University of Pittsburgh School of Medicine",1977-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327830,9501852,"D","Yes        ","University of Pittsburgh School of Medicine",1977-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327831,9501969,"D","Yes        ","University of Pittsburgh School of Medicine",1977-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327832,9502086,"D","Yes        ","University of Pittsburgh School of Medicine",1977-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327833,9534911,"D","Yes        ","University of Pittsburgh School of Medicine",1996-05-122,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327834,9535054,"D","Yes        ","University of Pittsburgh School of Medicine",1995-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327835,9535184,"D","Yes        ","University of Pittsburgh School of Medicine",1995-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327836,9535301,"D","Yes        ","University of Pittsburgh School of Medicine",1996-05-122,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327837,9535418,"D","Yes        ","University of Pittsburgh School of Medicine",1995-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327838,9535548,"D","Yes        ","University of Pittsburgh School of Medicine",1996-05-122,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327839,9535678,"D","Yes        ","University of Pittsburgh School of Medicine",1996-05-122,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327840,9535795,"D","Yes        ","University of Pittsburgh School of Medicine",1997-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327841,9535925,"D","Yes        ","University of Pittsburgh School of Medicine",1996-05-122,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327842,9536042,"D","Yes        ","University of Pittsburgh School of Medicine",1996-05-122,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327843,9536185,"D","Yes        ","University of Pittsburgh School of Medicine",1996-05-122,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327844,9536341,"D","Yes        ","University of Pittsburgh School of Medicine",1996-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327845,9536458,"D","Yes        ","University of Pittsburgh School of Medicine",1997-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327846,9536575,"D","Yes        ","University of Pittsburgh School of Medicine",1997-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327847,9536692,"D","Yes        ","University of Pittsburgh School of Medicine",1996-05-122,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327848,9536809,"D","Yes        ","University of Pittsburgh School of Medicine",1997-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327849,9536926,"D","Yes        ","University of Pittsburgh School of Medicine",1996-05-122,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327850,9537043,"D","Yes        ","University of Pittsburgh School of Medicine",1996-05-122,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327851,9537173,"D","Yes        ","University of Pittsburgh School of Medicine",1997-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327852,9537316,"D","Yes        ","University of Pittsburgh School of Medicine",1997-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327853,9537459,"D","Yes        ","University of Pittsburgh School of Medicine",1997-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327854,9537576,"D","Yes        ","University of Pittsburgh School of Medicine",1997-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327855,9537706,"D","Yes        ","University of Pittsburgh School of Medicine",1997-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327856,9537823,"D","Yes        ","University of Pittsburgh School of Medicine",1997-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327857,9537992,"D","Yes        ","University of Pittsburgh School of Medicine",1998-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327858,9538109,"D","Yes        ","University of Pittsburgh School of Medicine",1997-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327859,9538226,"D","Yes        ","University of Pittsburgh School of Medicine",1997-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327860,9538369,"D","Yes        ","University of Pittsburgh School of Medicine",1997-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327861,9538486,"D","Yes        ","University of Pittsburgh School of Medicine",1997-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327862,9538642,"D","Yes        ","University of Pittsburgh School of Medicine",1997-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327863,9538759,"D","Yes        ","University of Pittsburgh School of Medicine",1997-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327864,9538876,"D","Yes        ","University of Pittsburgh School of Medicine",1997-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327865,9538993,"D","Yes        ","University of Pittsburgh School of Medicine",1997-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327866,9539123,"D","Yes        ","University of Pittsburgh School of Medicine",1998-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327867,9539279,"D","Yes        ","University of Pittsburgh School of Medicine",1998-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327868,9539435,"D","Yes        ","University of Pittsburgh School of Medicine",1998-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327869,9539565,"D","Yes        ","University of Pittsburgh School of Medicine",1998-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327870,9539734,"D","Yes        ","University of Pittsburgh School of Medicine",1998-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327871,9539890,"D","Yes        ","University of Pittsburgh School of Medicine",1998-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327872,9540020,"D","Yes        ","University of Pittsburgh School of Medicine",1998-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327873,9540189,"D","Yes        ","University of Pittsburgh School of Medicine",1998-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327874,9540319,"D","Yes        ","University of Pittsburgh School of Medicine",1998-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327875,9540436,"D","Yes        ","University of Pittsburgh School of Medicine",1998-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327876,9540579,"D","Yes        ","University of Pittsburgh School of Medicine",1998-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327877,9540787,"D","Yes        ","University of Pittsburgh School of Medicine",1998-05-121,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327878,9547547,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1910-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327879,9547664,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1912-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327880,9547781,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1915-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327881,9547898,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1916-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327882,9548015,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1919-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327883,9548132,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1921-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327884,9548249,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1921-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327885,9548366,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1923-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327886,9548483,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1924-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327887,9548600,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1925-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327888,9548717,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1925-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327889,9548834,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1925-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327890,9548951,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1926-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327891,9549068,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1926-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327892,9549185,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1926-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327893,9549302,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1926-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327894,9549419,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1927-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327895,9549536,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1927-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327896,9549653,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1927-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327897,9549770,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1928-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327898,9549887,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1928-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327899,9550004,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1928-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327900,9550121,"D","Yes        ","Lewis Katz School of Medicine at Temple University",1929-01-01,"04113     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Philadelphia                ","PA","19140     ",14797818,,"United States of America                                                   ",,"MD","N",,
7327901,9357188,"D","Yes        ","Hahnemann University School of Medicine",1949-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327902,9357305,"D","Yes        ","Hahnemann University School of Medicine",1949-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327903,9357422,"D","Yes        ","Hahnemann University School of Medicine",1950-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327904,9357539,"D","Yes        ","Hahnemann University School of Medicine",1950-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327905,9357656,"D","Yes        ","Hahnemann University School of Medicine",1950-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327906,9357773,"D","Yes        ","Hahnemann University School of Medicine",1950-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327907,9357890,"D","Yes        ","Hahnemann University School of Medicine",1950-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327908,9358007,"D","Yes        ","Hahnemann University School of Medicine",1950-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327909,9358124,"D","Yes        ","Hahnemann University School of Medicine",1950-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327910,9358241,"D","Yes        ","Hahnemann University School of Medicine",1950-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327911,9358358,"D","Yes        ","Hahnemann University School of Medicine",1951-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327912,9358475,"D","Yes        ","Hahnemann University School of Medicine",1951-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327913,9358592,"D","Yes        ","Hahnemann University School of Medicine",1951-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327914,9358709,"D","Yes        ","Hahnemann University School of Medicine",1951-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327915,9358826,"D","Yes        ","Hahnemann University School of Medicine",1951-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327916,9358943,"D","Yes        ","Hahnemann University School of Medicine",1951-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
