"ABMS_DATA_ID","ENTITY_ID","CERT_BOARD","CERTIFICATE","CERTIFICATE_TYPE","EFFECTIVE_DT","EXPIRATION_DT","LAST_REPORTED_DT","CERT_STAT_DESC","DURATION_TYPE_DESC","MOC_MET_RQT","REACTIVATION_DT","INSERT_DTM","INSERT_USER_ID","END_DT","CERTIFICATION_ID","ABMS_BIO_ID","MOC_PATHWAY_BRD_MSG","MOC_PATHWAY_ID","ABMS_RECORD_TYPE"
151975522,27751798,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2016-11-316,2018-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2505670,1108340,,,"Expired"
151975525,27751798,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2876456,1108340,,,"Expired"
151975526,40528406,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2017-11-317,2019-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2575242,1108341,,,"Expired"
151975527,40528406,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2732665,1108341,,,"Expired"
151975528,40528406,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2864201,1108341,,,"Expired"
151975529,28729502,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2017-12-345,2019-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2646878,1108342,,,"Expired"
151975530,40106283,"American Board of Psychiatry and Neurology","Neurology","General",2016-09-256,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-03-61,2023/04/12:05:03:04 AM,"PEPFETL ",,2507812,1107111,,,"Active"
151975531,40311332,"American Board of Psychiatry and Neurology","Neurology","General",2016-09-256,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-03-61,2023/04/12:05:03:04 AM,"PEPFETL ",,2507764,1107112,,,"Active"
151975532,22274638,"American Board of Surgery","Surgical Critical Care","Sub-specialty",2015-09-254,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2320112,1042130,,,"Active"
151975533,28145867,"American Board of Surgery","Surgery","General",2014-03-83,2025-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2139044,1042131,,,"Active"
151975534,39813276,"American Board of Surgery","Surgery","General",2014-03-84,2025-12-366,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2139045,1042132,,,"Active"
151975537,11110602,"American Board of Surgery","Surgical Critical Care","Sub-specialty",2014-03-85,2025-12-366,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2139217,1042133,,,"Active"
151975538,39902729,"American Board of Surgery","Surgery","General",2014-03-84,2025-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2139047,1042134,,,"Active"
151975539,39902729,"American Board of Surgery","Surgical Critical Care","Sub-specialty",2014-09-258,2026-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2210811,1042134,,,"Active"
151975540,21861225,"American Board of Surgery","Surgery","General",2014-03-85,2025-12-366,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2139048,1042135,,,"Active"
151975535,39813276,"American Board of Surgery","Vascular Surgery","General",2016-05-137,2027-12-365,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2397519,1042132,,,"Active"
151975536,11110602,"American Board of Surgery","Surgery","General",2014-03-85,2025-12-366,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2139046,1042133,,,"Active"
155271421,43800922,"American Board of Pediatrics","Pediatrics","General",2017-10-291,2023-02-46,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:17:00 AM,"PEPFETL ",,2631017,1157303,,,"Expired"
151975541,21861225,"American Board of Thoracic Surgery","Thoracic and Cardiac Surgery","General",2015-06-156,2026-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2280158,1042135,,,"Active"
151975542,27842239,"American Board of Surgery","Surgery","General",2014-03-83,2025-12-366,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2139049,1042136,,,"Active"
151975543,27842239,"American Board of Plastic Surgery","Plastic Surgery","General",2018-11-314,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2744548,1042136,,,"Active"
151975544,22273208,"American Board of Surgery","Surgery","General",2014-03-84,2025-12-366,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2139050,1042137,,,"Active"
151975545,42861750,"American Board of Emergency Medicine","Emergency Medicine","General",2017-11-321,2028-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2574658,1109612,,,"Active"
151975546,42859891,"American Board of Emergency Medicine","Emergency Medicine","General",2017-06-156,2028-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2530310,1109613,,,"Active"
151975547,43201882,"American Board of Emergency Medicine","Emergency Medicine","General",2017-11-321,2028-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2574501,1109614,,,"Active"
151975548,39471376,"American Board of Physical Medicine and Rehabilitation","Sport Medicine","Sub-specialty",2016-12-350,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2505241,1110382,,,"Active"
151975556,39531163,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2697306,1108528,,,"Expired"
151975549,38843385,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2875947,1108526,,,"Expired"
151975550,39663113,"American Board of Allergy and Immunology","Allergy & Immunology","General",2016-11-335,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2457213,1041044,,,"Active"
151975551,38917316,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2016-12-344,2018-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2514994,1108527,,,"Expired"
151975552,38917316,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-365,2019-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2569837,1108527,,,"Expired"
151975553,38917316,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2715439,1108527,,,"Expired"
151975554,38917316,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2865331,1108527,,,"Expired"
151975555,39531163,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2017-11-317,2019-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2575233,1108528,,,"Expired"
151975557,28915350,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2017-01-13,2018-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2515415,1108529,,,"Expired"
151975558,28915350,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-365,2019-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2578808,1108529,,,"Expired"
151975565,39813835,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2017-01-13,2018-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2515417,1108531,,,"Expired"
151975566,39813835,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-365,2019-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2554331,1108531,,,"Expired"
151975567,39813835,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2647928,1108531,,,"Expired"
151975568,39813835,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2782264,1108531,,,"Expired"
151975569,28321679,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2016-12-344,2018-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2514985,1108532,,,"Expired"
151975570,28321679,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-365,2019-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2600242,1108532,,,"Expired"
151975559,28915350,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2697307,1108529,,,"Expired"
151975560,28915350,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2864287,1108529,,,"Expired"
151975561,39136249,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2017-01-13,2018-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2515416,1108530,,,"Expired"
151975562,39136249,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-365,2019-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2600221,1108530,,,"Expired"
151975563,39136249,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2740730,1108530,,,"Expired"
151975564,39136249,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2864456,1108530,,,"Expired"
151975577,39556721,"American Board of Internal Medicine","Hematology","Sub-specialty",2018-10-303,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/12:05:03:05 AM,"PEPFETL ",,2700041,1041048,,,"Active"
151975578,28321679,"American Board of Obstetrics and Gynecology","Gynecologic Oncology","Sub-specialty",2019-04-102,2021-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2813720,1108532,,,"Expired"
151975579,38842358,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2016-11-316,2018-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2505632,1108533,,,"Expired"
151975580,38842358,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-365,2019-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2551010,1108533,,,"Expired"
151975581,38842358,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2676268,1108533,,,"Expired"
151975582,39556721,"American Board of Internal Medicine","Medical Oncology","Sub-specialty",2018-10-304,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/12:05:03:05 AM,"PEPFETL ",,2724971,1041048,,,"Active"
151975583,38842358,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2812001,1108533,,,"Expired"
151975584,39828655,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2017-12-345,2019-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2646858,1108534,,,"Expired"
151975585,39828655,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2697213,1108534,,,"Expired"
151975571,28321679,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2717482,1108532,,,"Expired"
151975572,28321679,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-04-102,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2813481,1108532,,,"Expired"
151975573,39669366,"American Board of Internal Medicine","Internal Medicine","General",2014-08-219,,2023-05-124,"Initial Certification","Maintenance of Certification","N  ",2024-04-92,2023/04/12:05:03:04 AM,"PEPFETL ",,2182980,1041045,,,"Active"
151975574,40459740,"American Board of Internal Medicine","Internal Medicine","General",2015-08-230,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/12:05:03:05 AM,"PEPFETL ",,2307762,1041046,,,"Active"
151975575,40234580,"American Board of Internal Medicine","Internal Medicine","General",2015-08-230,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/12:05:03:05 AM,"PEPFETL ",,2307763,1041047,,,"Active"
151975576,39556721,"American Board of Internal Medicine","Internal Medicine","General",2014-08-230,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/12:05:03:05 AM,"PEPFETL ",,2182987,1041048,,,"Active"
151975586,39828655,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2820746,1108534,,,"Expired"
151975587,39941911,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2016-11-316,2018-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2505620,1108535,,,"Expired"
151975588,39941911,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-365,2019-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2590669,1108535,,,"Expired"
151975592,5102301,"American Board of Internal Medicine","Cardiovascular Disease","Sub-specialty",2004-11-308,2015-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,1280654,110929,,,"Expired"
151975593,39767503,"American Board of Internal Medicine","Internal Medicine","General",2014-08-224,2020-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2182997,1041049,,,"Expired"
151975594,8211849,"American Board of Internal Medicine","Cardiovascular Disease","Sub-specialty",1991-11-310,2002-12-365,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,1027560,104104,,,"Expired"
151975595,8211849,"American Board of Internal Medicine","Cardiovascular Disease","Sub-specialty",2002-10-286,2013-12-366,2023-05-124,"Re-Certification","Time Limited","N  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,1156380,104104,,,"Expired"
151975589,39941911,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2684003,1108535,,,"Expired"
151975590,39087499,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2017-01-13,2018-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2515429,1108536,,,"Expired"
151975591,5102301,"American Board of Internal Medicine","Internal Medicine","General",2004-05-125,2015-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,1227707,110929,,,"Expired"
151975597,8211849,"American Board of Internal Medicine","Internal Medicine","General",1989-09-256,,2023-05-124,"Initial Certification","Lifetime","N  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,236591,104104,,,"Active"
151975598,27789901,"American Board of Internal Medicine","Internal Medicine","General",2014-08-232,,2023-05-124,"Initial Certification","Maintenance of Certification","N  ",2024-04-92,2023/04/12:05:03:05 AM,"PEPFETL ",,2182998,1041050,,,"Active"
151975599,11300779,"American Board of Family Medicine","Family Medicine","General",2016-12-356,2022-12-365,2023-05-124,"Re-Certification","Maintenance of Certification","N  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2509563,111022,,,"Expired"
151975600,11300779,"American Board of Family Medicine","Family Medicine","General",1995-07-195,2002-07-192,2023-05-124,"Re-Certification","Time Limited","N  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,864513,111022,,,"Expired"
151975601,10254071,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2016-12-366,2018-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2461346,110917,,,"Expired"
151975596,8211849,"American Board of Internal Medicine","Cardiovascular Disease","Sub-specialty",2013-05-121,2024-12-365,2023-05-124,"Re-Certification","Time Limited","N  ",2024-04-92,2023/04/12:05:03:05 AM,"PEPFETL ",,2026699,104104,,,"Active"
151975608,21694968,"American Board of Neurological Surgery","Neurological Surgery","General",2016-04-109,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397861,1109183,,,"Active"
151975602,10254071,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-365,2019-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2586800,110917,,,"Expired"
151975603,10254071,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2729859,110917,,,"Expired"
151975604,10254071,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2865475,110917,,,"Expired"
151975605,22337935,"American Board of Neurological Surgery","Neurological Surgery","General",2016-04-109,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397858,1109180,,,"Active"
151975606,26992390,"American Board of Neurological Surgery","Neurological Surgery","General",2016-04-109,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397859,1109181,,,"Active"
151975607,27267275,"American Board of Neurological Surgery","Neurological Surgery","General",2016-04-109,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397860,1109182,,,"Active"
151975621,38868540,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2819362,1108710,,,"Expired"
151975622,28781424,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-02-56,2020-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2783638,1108712,,,"Expired"
151975623,39068415,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2016-11-316,2018-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2505920,1108713,,,"Expired"
151975624,39068415,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-365,2019-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2575995,1108713,,,"Expired"
151975625,39068415,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2729778,1108713,,,"Expired"
151975609,16186413,"American Board of Neurological Surgery","Neurological Surgery","General",2016-04-109,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397850,1109184,,,"Active"
151975610,21400869,"American Board of Neurological Surgery","Neurological Surgery","General",2016-04-109,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397851,1109185,,,"Active"
151975611,16191015,"American Board of Neurological Surgery","Neurological Surgery","General",2016-04-109,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397852,1109186,,,"Active"
151975612,1826184,"American Board of Neurological Surgery","Neurological Surgery","General",2016-04-109,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397853,1109187,,,"Active"
151975613,16493902,"American Board of Neurological Surgery","Neurological Surgery","General",2016-04-109,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397854,1109188,,,"Active"
151975614,8272715,"American Board of Neurological Surgery","Neurological Surgery","General",2016-04-109,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397855,1109189,,,"Active"
151975615,1347004,"American Board of Internal Medicine","Internal Medicine","General",2003-11-309,2014-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,1205118,110918,,,"Expired"
151975616,1347004,"American Board of Internal Medicine","Internal Medicine","General",1979-09-255,,2023-05-124,"Initial Certification","Lifetime","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,243919,110918,,,"Active"
151975617,22181818,"American Board of Neurological Surgery","Neurological Surgery","General",2016-04-109,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397849,1109190,,,"Active"
151975618,14580042,"American Board of Internal Medicine","Infectious Disease","Sub-specialty",1982-11-313,,2023-05-124,"Initial Certification","Lifetime","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,1029222,110870,,,"Active"
151975619,14580042,"American Board of Internal Medicine","Internal Medicine","General",1979-09-255,,2023-05-124,"Initial Certification","Lifetime","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,243868,110870,,,"Active"
151975620,38868540,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-344,2020-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2773195,1108710,,,"Expired"
151975626,39181281,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2017-01-13,2018-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2515730,1108714,,,"Expired"
151975627,39181281,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-365,2019-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2595626,1108714,,,"Expired"
151975631,39744428,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2696103,1108715,,,"Expired"
151975628,39181281,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2729822,1108714,,,"Expired"
151975629,8438179,"American Board of Emergency Medicine","Emergency Medicine","General",1984-06-171,1994-12-365,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,243874,110875,,,"Expired"
151975630,39744428,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-365,2019-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2576092,1108715,,,"Expired"
151975632,39744428,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2820749,1108715,,,"Expired"
151975633,46253125,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2016-12-344,2018-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2515272,1108716,,,"Expired"
151975634,46253125,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-365,2019-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2566291,1108716,,,"Expired"
151975635,46253125,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2719650,1108716,,,"Expired"
151975636,46253125,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2873300,1108716,,,"Expired"
151975637,39025801,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2016-12-344,2018-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2515257,1108717,,,"Expired"
