Number,Name,Address,Zipcode,City,State,PhoneType,QualityScore,Date,Notes,Provider,SICCode,SICDesc
4107375300,KAISER PERMANEN,,,,,BUSINESS,MED,2017-10-25,"IsConnected,IsPorted",MCI WORLDCOM COMM MD,,
8606733737,COMPREHENSIVE MEDICAL GROUPAVON MEDICAL GROUPS,40 DALE RD STE 205,06001-3692,AVON,CT,BUSINESS,HIGH,2016-03-17,"IsMailable,IsConnected,IsPorted",COMCAST PHONE - CT,"80110000,80310000","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS"
5593212800,UROLOGY ASSOCIATES OF CENTRAL CALIFORNIA MEDICAL,7014 N WHITNEY AVE,93720-0155,FRESNO,CA,BUSINESS,HIGH,2014-10-14,"IsMailable,IsConnected,IsPorted",LEVEL3 TELECOM OF CA,80310000,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS
7144444440,FIVE STAR LIMOUSINE LIMOUSINE SERVICE,,92704,SANTA ANA,CA,BUSINESS,HIGH,2014-09-25,"IsConnected,IsPorted",YMAX COMMS CORP. CA,,
7182837844,MAIMONIDES MEDI,4802 10TH AVE,11219-2916,BROOKLYN,NY,BUSINESS,LOW,,IsMailable,VERIZON NEW YORK INC,,
2147483647,JANICE BRANDOW,,N2C1Y1,KITCHENER,ON,RESIDENTIAL,HIGH,2018-10-30,"IsConnected,IsPorted","ONVOY, LLC - TX",75130000,"TRUCK RENTAL AND LEASING, NO DRIVERS"
3136648542,HLTH ALLIANCE P,,48101,ALLEN PARK,MI,BUSINESS,MED,,IsConnected,AMERITECH MICHIGAN,,
7188868807,PEDIATRIC MEDICINE OF FLUSHING PHYSICIANS SURGEONS,13620 38TH AVE STE 5E,11354-4232,FLUSHING,NY,BUSINESS,HIGH,2014-04-17,"IsMailable,IsConnected,IsPorted",VERIZON NEW YORK INC,"80110000,80310000","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS"
7274434299,GASTROENTEROLOGY AND ONCOLOGY ASSOCIATES,1417 S BELCHER RD STE A,33764-2824,CLEARWATER,FL,BUSINESS,HIGH,2012-04-09,"IsMailable,IsConnected,IsPorted",BRIGHT HOUSE NTWS FL,80110102,ENDOCRINOLOGIST
2122639695,NYU MEDICAL CTR,550 1ST AVE,10016-6402,NEW YORK,NY,BUSINESS,LOW,,IsMailable,VERIZON NEW YORK INC,,
4144276230,KWON OH HOON MD,7410 W RAWSON AVE,53132-8274,FRANKLIN,WI,BUSINESS,LOW,2014-04-29,"IsMailable,IsPorted",TELEPORT COM AM - WI,80110000,OFFICES AND CLINICS OF MEDICAL DOCTORS
8455345800,SAYEGH MICHAEL MD OPHTHALMOLOGY,21 LAUREL AVE STE 2020,12518-1462,CORNWALL,NY,BUSINESS,LOW,2017-03-29,"IsMailable,IsPorted,IsPossibleDisconnected,IsPossiblePortableVOIP,INF",LEVEL 3 COMM - NY,"80110000,80110401,80110400","OFFICES AND CLINICS OF MEDICAL DOCTORS,PSYCHIATRIC CLINIC,PSYCHIATRISTS AND PSYCHOANALYSTS"
7349365900,U OF MINN O'BRIEN OBSERVATORY,,48104,ANN ARBOR,MI,BUSINESS,MED,,IsConnected,AMERITECH MICHIGAN,"80110000,80990000","OFFICES AND CLINICS OF MEDICAL DOCTORS,HEALTH AND ALLIED SERVICES, NEC"
8667376842,TOLL FREE CALL,,,,,UNKNOWN,MED,,IsTollFreeNumber,Service Management System (SMS/800),,
4014440570,SALMON MAGDI MD,355 PRAIRIE AVE,02905-1928,PROVIDENCE,RI,BUSINESS,HIGH,2017-07-11,"IsMailable,IsConnected,IsPorted,IsPossiblePortableVOIP",LEVEL 3 COMM - RI,80490000,OFFICES OF HEALTH PRACTITIONER
7139867396,ALYSIA K KEMP MD,,,,,UNKNOWN,MED,2018-09-28,"IsPorted,IsPossiblePortableVOIP",LEVEL 3 COMM - TX,,
7182266279,STATEN ISLAND UNIVERSITY HOSPITAL 475 SEAVIEW AV,475 SEAVIEW AVE,10305-3436,STATEN ISLAND,NY,BUSINESS,LOW,2001-09-19,"IsMailable,IsPorted","TC SYSTEMS,INC. - NY",,
3062275577,None,None,None,None,None,None,None,,"IsWireless,IsUnknownContact",SASK TEL,None,None
5048969456,CHILDRENS HOSPITAL,,70115,NEW ORLEANS,LA,BUSINESS,LOW,2016-04-09,IsPorted,TELEPORT COM AM - LA,,
3145254492,ST ANTHONYS MEDICAL CENTER,,63126,SAINT LOUIS,MO,BUSINESS,LOW,,,SOUTHWESTERN BELL,,
8149433668,ADVANCED REGIONAL CENTER FOR ANKLE FOOT CARE,711 LOGAN BLVD,16602-4165,ALTOONA,PA,BUSINESS,HIGH,2013-09-25,"IsMailable,IsConnected,IsPorted",CHOICE ONE COMM - PA,"80430000,80110000","OFFICES AND CLINICS OF PODIATRISTS,OFFICES AND CLINICS OF MEDICAL DOCTORS"
7633982203,LISA NORBY,3366 OAKDALE AVE N STE 604,55422-5700,MINNEAPOLIS,MN,RESIDENTIAL,LOW,,IsMailable,ALLSTREAM,,
4232464155,CHARLES E PAYNE MD PHYSICIANS GENERAL,1932 BROOKSIDE DR,37660-4602,KINGSPORT,TN,BUSINESS,HIGH,2020-01-16,"IsMailable,IsConnected,IsPorted",CENTURYLINK COMM,80110000,OFFICES AND CLINICS OF MEDICAL DOCTORS
7878423352,FELICIANO PEREZ JOSE M,,00715,PONCE,PR,BUSINESS,HIGH,,IsConnected,PUERTO RICO TEL CO,,
7185476111,MONTEFIORE MEDICAL CENTER MONTEFIORE MEDICAL,3448 BOSTON RD,10469-2512,BRONX,NY,BUSINESS,LOW,2016-07-15,"IsMailable,IsPorted,IsPossibleDisconnected,INF",MCI WORLDCOM COMM NY,80110000,OFFICES AND CLINICS OF MEDICAL DOCTORS
9734290462,NJ UROLOGY LLC,311 BA AVE,07028,GLEN RIDGE,NJ,BUSINESS,LOW,2019-12-27,"IsPorted,IsPossibleDisconnected,INF","RCLEC, INC. - NJ","80110000,80310000","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS"
9015238990,UNITED STATES GOVERNMENT,,37501,MEMPHIS,TN,BUSINESS,HIGH,,IsConnected,BELLSOUTH SO CNTL,"80310000,80110102,80620000,80110000","OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS,ENDOCRINOLOGIST,GENERAL MEDICAL AND SURGICAL HOSPITALS,OFFICES AND CLINICS OF MEDICAL DOCTORS"
7812370080,WOMENS HEALTH,173 WORCESTER ST STE 3,02481-5516,WELLESLEY HILLS,MA,BUSINESS,LOW,2017-09-15,"IsMailable,IsPorted,IsPossibleDisconnected,INF",BROADVIEW NTWKS - MA,,
9287531177,NORTH COUNTRY COMMUNITY HEALTH CENTER PHYSICIANS,1510 N STOCKTON HILL RD,86401-5173,KINGMAN,AZ,BUSINESS,HIGH,2019-06-29,"IsMailable,IsConnected,IsPorted",FRONTIER UTIL RURAL,80110000,OFFICES AND CLINICS OF MEDICAL DOCTORS
6312614400,DR VALERIE BRUNETTI DPM PHYSICIANS PODIATRY,79 MIDDLEVILLE RD,11768-2200,NORTHPORT,NY,BUSINESS,HIGH,2015-05-22,"IsMailable,IsConnected,IsPorted",PAETEC COMM - NY,80430000,OFFICES AND CLINICS OF PODIATRISTS
7732757700,DANIEL L DR GARRISON M D PHYSICIANS SURGEONS,4025 N WESTERN AVE,60618-3726,CHICAGO,IL,BUSINESS,HIGH,2018-09-06,"IsMailable,IsConnected,IsPorted",PEERLESS NTWK - IL,"80110000,80310000","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS"
8437406700,CHARLESTON OBGYN PHYSICIANS SURGEONS,1027 PHYSICIANS DR STE 110,29414-5351,CHARLESTON,SC,BUSINESS,HIGH,2019-10-04,"IsMailable,IsConnected,IsPorted,IsPossiblePortableVOIP",LEVEL 3 COMM - SC,80110000,OFFICES AND CLINICS OF MEDICAL DOCTORS
3034937000,CU MEDICINE CREDIT UNION,13199 E MONTVIEW BLVD,80045-7202,AURORA,CO,BUSINESS,HIGH,2010-10-16,"IsMailable,IsConnected,IsPorted",QWEST CORPORATION,80110000,OFFICES AND CLINICS OF MEDICAL DOCTORS
6088287610,KIM MILLER MD PHYSICIANS GENERAL,7102 MINERAL POINT RD,53717-1706,MADISON,WI,BUSINESS,HIGH,2017-08-17,"IsMailable,IsConnected,IsPorted",MID-PLAINS TEL INC,"80110000,80110300","OFFICES AND CLINICS OF MEDICAL DOCTORS,MEDICAL INSURANCE ASSOCIATIONS"
6064788787,HAROLD PRIMARY CARE PHYSICIANS SURGEONS,273 OLD HAROLD RD,41635-9036,HAROLD,KY,BUSINESS,HIGH,,"IsMailable,IsConnected",COALFIELDS TELEPHONE,"80110300,80490000,80110000","MEDICAL INSURANCE ASSOCIATIONS,OFFICES OF HEALTH PRACTITIONER,OFFICES AND CLINICS OF MEDICAL DOCTORS"
7182701229,NEW YORK STATE,,11225,BROOKLYN,NY,BUSINESS,LOW,2009-01-13,"IsPorted,IsPossibleDisconnected,INF",BROADVIEW NTWKS - NY,,
7603245252,DAVID H BLUMAN,70260 HIGHWAY 111 SPC 116,92270-3091,RANCHO MIRAGE,CA,RESIDENTIAL,LOW,2018-09-03,"IsMailable,IsPorted,IsPossibleDisconnected,INF","ONVOY, LLC - CA",,
6147222359,CHILDRENS HOSPITAL,700 CHILDRENS DR,43205-2664,COLUMBUS,OH,BUSINESS,LOW,2018-09-05,"IsMailable,IsPorted",TELEPORT COMM AM-OH,,
2482806400,ZAWAIDEH MEDICAL CENTER,1041 S MAIN ST FL 1,48067-3274,ROYAL OAK,MI,BUSINESS,HIGH,2016-09-19,"IsMailable,IsConnected,IsPorted",GRID 4 COMM INC MI,80310000,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS
2142171911,QUESTCARE MANAGEMENT SERVICES LLP,12221 MERIT DR STE 800,75251-3105,DALLAS,TX,BUSINESS,LOW,2014-12-05,"IsMailable,IsPorted,IsPossibleDisconnected,INF",BANDWIDTH.COM - TX,,
9723751359,IYER,,75050,GRAND PRAIRIE,TX,RESIDENTIAL,MED,2018-04-13,"IsConnected,IsPorted,IsWireless","T-MOBILE USA, INC.",,
7029368710,VIVERE HEALTH,,89002,HENDERSON,NV,BUSINESS,LOW,,,PAETEC BUSINESS SVCS,,
2153862984,THE RALSTON CENTER,3615 CHESTNUT ST,19104-2612,PHILADELPHIA,PA,BUSINESS,LOW,2014-06-13,"IsMailable,IsPorted,IsPossibleDisconnected,INF",COMCAST PHONE - PA,,
6082653242,UNIV OF WISCONSIN MADISON,,53792-0001,MADISON,WI,BUSINESS,MED,2018-06-06,"IsMailable,IsConnected,IsPorted",TELEPORT COM AM - WI,,
9739722111,THE UNIVERSITY FAMILY PRACTICE CENTER AT,90 BERGEN ST,07103-2425,NEWARK,NJ,BUSINESS,HIGH,2013-12-05,"IsMailable,IsConnected,IsPorted",MCI WORLDCOM COMM NJ,,
7877613060,COLINAS DE FAIRVIEW DELAWARE,,00976,TRUJILLO ALTO,PR,BUSINESS,HIGH,,IsConnected,PUERTO RICO TEL CO,,
2156623958,HOSP OF THE UNI,,19108,PHILADELPHIA,PA,BUSINESS,LOW,,,VERIZON PENNSYLVANIA,,
4046547970,V MANISH,,30303,ATLANTA,GA,RESIDENTIAL,MED,2013-12-25,"IsConnected,IsPorted,IsWireless",SPRINT SPECTRUM LP,,
2187864680,ST MARYS CHILDREN HOSPITAL HOSPITALS AND MEDICAL,407 E 3RD ST,55805-1950,DULUTH,MN,BUSINESS,HIGH,,"IsMailable,IsConnected",QWEST CORPORATION,82210000,COLLEGES AND UNIVERSITIES
7136204000,USAP,,77006,HOUSTON,TX,RESIDENTIAL,MED,2001-03-02,"IsConnected,IsPorted",SOUTHWESTERN BELL,,
9287684333,GI INSTITUTE OF AZ,1520 E HAMMER LN STE 101,86426-6665,FORT MOHAVE,AZ,BUSINESS,LOW,,"IsMailable,IsPossibleDisconnected,INF",FRONTIER UTIL RURAL,"82990000,80110102,80110000","SCHOOLS AND EDUCATIONAL SERVICES, NEC,ENDOCRINOLOGIST,OFFICES AND CLINICS OF MEDICAL DOCTORS"
2527442900,FRELIX GLORIA ECU PHYSICIANS DEPT OF RADIATION,701 E 5TH ST,27858-2402,GREENVILLE,NC,BUSINESS,HIGH,,"IsMailable,IsConnected",US LEC OF NC,"82210000,80110000","COLLEGES AND UNIVERSITIES,OFFICES AND CLINICS OF MEDICAL DOCTORS"
6309462250,DUPAGE MEDICAL,,,,,BUSINESS,MED,2019-01-18,"IsConnected,IsPorted",TELEPORT COMM AM-IL,,
7817448000,LAHEY CLINIC APPOINTMENT OFFICE,,01803,BURLINGTON,MA,BUSINESS,HIGH,,IsConnected,VERIZON NEW ENGLAND,"80110000,80490000","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES OF HEALTH PRACTITIONER"
9142416942,WEST H NORTH,,10549,MOUNT KISCO,NY,RESIDENTIAL,LOW,2018-07-24,"IsPorted,IsPossibleDisconnected,INF",CABLEVSN LGHTPATH NY,,
9522309100,PRAIRIECARE CLINICS MEDICAL,6363 FRANCE AVE S,55435-2129,MINNEAPOLIS,MN,BUSINESS,HIGH,2019-09-17,"IsMailable,IsConnected,IsPorted",COMCAST PHONE - MN,,
4105504642,JOHNS HOPKINS H,,21224,BALTIMORE,MD,BUSINESS,MED,,IsConnected,VERIZON MARYLAND INC,,
3144547775,WHYTE MICHAEL P MD,216 S KINGSHIGHWAY BLVD,63110-1026,SAINT LOUIS,MO,BUSINESS,HIGH,2000-09-02,"IsMailable,IsConnected,IsPorted",SOUTHWESTERN BELL,"80110000,80310000","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS"
6024064376,ST JOSEPHS HOSPITAL AND MEDICAL CENTER,,85012,PHOENIX,AZ,BUSINESS,MED,2016-09-20,"IsConnected,IsPorted",QWEST CORPORATION,,
8645606193,SPARTANBURG REGIONAL HEALTHCARE SYSTEM CENTER FOR,853 N CHURCH ST,29303-3098,SPARTANBURG,SC,BUSINESS,HIGH,2012-06-05,"IsMailable,IsConnected,IsPorted",NUVOX COMMUNICATIONS,"80110000,80310000,80490000","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS,OFFICES OF HEALTH PRACTITIONER"
6142936526,OSU MEDICAL CENTER,,43215,COLUMBUS,OH,BUSINESS,MED,2014-11-06,"IsConnected,IsPorted",TELEPORT COMM AM-OH,,
4158857478,MARGARET MCNAMARA,2330 POST ST,94115-3465,SAN FRANCISCO,CA,RESIDENTIAL,HIGH,2017-02-22,"IsMailable,IsConnected,IsPorted",PACIFIC BELL,80110000,OFFICES AND CLINICS OF MEDICAL DOCTORS
2164446601,SUTHERLAND SHARON MD,9500 EUCLID AVE,44195-0001,CLEVELAND,OH,BUSINESS,HIGH,2017-08-14,"IsMailable,IsConnected,IsPorted",TELEPORT COMM AM-OH,80110000,OFFICES AND CLINICS OF MEDICAL DOCTORS
7168597540,KALEIDA,726 EXCHANGE ST,14210-1484,BUFFALO,NY,BUSINESS,LOW,2007-12-14,"IsMailable,IsPorted",PAETEC COMM - NY,,
9195721868,DUKE URGENT CARE SOUTH EMERGENCY MEDICAL SURGICAL,5716 FAYETTEVILLE RD,27713-9661,DURHAM,NC,BUSINESS,LOW,2014-04-04,"IsMailable,IsPorted",FRONTIER COMM AM-NC,,
5034137162,SHAWN T PATRICK MD MEDICAL CENTERS,1040 NW 22ND AVE STE 660,97210-3083,PORTLAND,OR,BUSINESS,HIGH,,"IsMailable,IsConnected",QWEST CORPORATION,,
3108257105,UCLA DENTISTRY SCHOOL,,90095-0001,LOS ANGELES,CA,BUSINESS,MED,,"IsMailable,IsConnected",FRONTIER CALIFORNIA,,
6612603021,TOWN CENTER SURGERY PHYSICIANS SURGEONS,24510 TOWN CENTER DR STE 180,91355-1357,VALENCIA,CA,BUSINESS,HIGH,2018-03-21,"IsMailable,IsConnected,IsPorted",TIME WARNER CABLE CA,80110000,OFFICES AND CLINICS OF MEDICAL DOCTORS
7863158918,V MARIA,14409 SW 32ND ST,33175-6618,MIAMI,FL,RESIDENTIAL,HIGH,2019-10-11,"IsMailable,IsConnected,IsPorted,IsWireless",NEW CINGULAR WRLS GA,,
8587594765,MEDICAL SERVICE MANGEMENT COMPANY MEDICAL CENTERS,440 STEVENS AVE,92075-2057,SOLANA BEACH,CA,BUSINESS,HIGH,2018-06-29,"IsMailable,IsConnected,IsPorted","ONVOY, LLC - CA",86210100,MEDICAL FIELD-RELATED ASSOCIATIONS
5083635000,MICHAEL D KRISTAN,63 PARADOX DR,01602-1344,WORCESTER,MA,RESIDENTIAL,HIGH,2019-08-05,"IsMailable,IsConnected,IsPorted","ONVOY, LLC - MA",,
4148055495,FROEDTERT MEMOR,9200 W WISCONSIN AVE,53226-3522,MILWAUKEE,WI,BUSINESS,LOW,,IsMailable,AMERITECH WISCONSIN,,
6015532000,WILLIAM P WILCOX,2024 15TH ST,39301-4104,MERIDIAN,MS,RESIDENTIAL,HIGH,2017-10-18,"IsMailable,IsConnected,IsPorted",TELEPAK NTWKS - MS,"80110102,80110000","ENDOCRINOLOGIST,OFFICES AND CLINICS OF MEDICAL DOCTORS"
4137949338,D'AMOUR CENTER FOR CANCER CARE,3350 MAIN ST,01199-1005,SPRINGFIELD,MA,BUSINESS,HIGH,2012-03-25,"IsMailable,IsConnected,IsPorted",PAETEC COMM. - MA,"80110000,80620000","OFFICES AND CLINICS OF MEDICAL DOCTORS,GENERAL MEDICAL AND SURGICAL HOSPITALS"
8593359041,MARSHALL EMERGENCY SERVICE ASSOCIATES EMERGENCY,3205 SUMMIT SQUARE PL STE 100,40509-2650,LEXINGTON,KY,BUSINESS,HIGH,2016-04-15,"IsMailable,IsConnected,IsPorted",TELEPORT COMM AM-KY,"80110000,80310000,80820000","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS,HOME HEALTH CARE SERVICES"
8643424000,PIEDMONT INTERNAL MEDICINE DOCTORS INTERNISTS,1690 SKYLYN DR STE 300,29307-1052,SPARTANBURG,SC,BUSINESS,HIGH,2018-03-01,"IsMailable,IsConnected,IsPorted,IsPossiblePortableVOIP",LEVEL 3 COMM - SC,"80110000,80310000,80490000","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS,OFFICES OF HEALTH PRACTITIONER"
9732679393,PULMONARY ALLERGY ASSOCIATES PHYSICIANS SURGEONS,8 SADDLE RD STE 100,07927-1902,CEDAR KNOLLS,NJ,BUSINESS,HIGH,2017-12-11,"IsMailable,IsConnected,IsPorted",MCIMETRO ATS LLC,"80110000,80490000,80110400,80310000","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES OF HEALTH PRACTITIONER,PSYCHIATRISTS AND PSYCHOANALYSTS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS"
7242246700,ALLEKISKI MEDICAL ASSOCIATES PHYSICIANS SURGEONS,1621 UNION AVE STE C,15065-2144,NATRONA HEIGHTS,PA,BUSINESS,HIGH,2015-07-07,"IsMailable,IsConnected,IsPorted",CONSOL COMM EN SV-PA,,
7247446167,EXCELA HEALTH CLINICS MEDICAL,3520 ROUTE 130 STE 2002,15642-1438,IRWIN,PA,BUSINESS,HIGH,2019-07-22,"IsMailable,IsConnected,IsPorted",COMCAST PHONE - PA,"80490000,80310000,80110000","OFFICES OF HEALTH PRACTITIONER,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS,OFFICES AND CLINICS OF MEDICAL DOCTORS"
9419229312,JAMES E HALEY,3687 WEBBER ST,34232-4412,SARASOTA,FL,RESIDENTIAL,HIGH,2013-12-06,"IsMailable,IsConnected,IsPorted",COMCAST PHONE - FL,80410000,OFFICES AND CLINICS OF CHIROPRACTORS
8045244674,COMM OF VA,,,,,BUSINESS,MED,2015-07-16,"IsConnected,IsPorted",MCI WORLDCOM COMM VA,,
6505724702,THOMAS LEE,342 E 39TH AVE,94403-3666,SAN MATEO,CA,RESIDENTIAL,HIGH,2013-11-09,"IsMailable,IsConnected,IsPorted",COMCAST PHONE - CA,,
5138931100,DR DENNIS ANTHONY DOCTOR OF MEDICINE,5964 GOLF CLUB LN,45011-8224,FAIRFIELD TOWNSHIP,OH,BUSINESS,HIGH,2011-07-08,"IsMailable,IsConnected,IsPorted",CINCINNATI BELL,"80110000,80310000","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS"
5706284444,SOLOMON C LUO,201 E LAUREL BLVD,17901-2534,POTTSVILLE,PA,RESIDENTIAL,HIGH,2014-11-10,"IsMailable,IsConnected,IsPorted",COMCAST PHONE - PA,"80420000,80110000,80310000","OFFICES AND CLINICS OF OPTOMETRISTS,OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS"
5034775205,OAG INTERVENTIONAL PAIN CONSULTANTS BUSINESS,1849 NW KEARNEY ST STE 300,97209-1453,PORTLAND,OR,BUSINESS,HIGH,2016-05-12,"IsMailable,IsConnected,IsPorted",COMCAST PHONE-WAOR,,
6177247738,MASS GENERAL HO,,02114,BOSTON,MA,BUSINESS,LOW,2017-09-27,IsPorted,"TC SYSTEMS, INC.",,
4047856104,CHILDREN S HEALTHCARE OF ATLANTA AT EGLESTON,,30002,AVONDALE ESTATES,GA,BUSINESS,LOW,2018-08-02,IsPorted,TELEPORT COMM AM-GA,,
5123246755,SETON FAMILY OF HOSPITALS SETON FUND,,78756,AUSTIN,TX,BUSINESS,LOW,,,SOUTHWESTERN BELL,"80490000,80110000","OFFICES OF HEALTH PRACTITIONER,OFFICES AND CLINICS OF MEDICAL DOCTORS"
4152062355,S F GNRL HOSP,,94005,BRISBANE,CA,BUSINESS,MED,,IsConnected,PACIFIC BELL,,
9299006097,None,None,None,None,None,None,None,2014-08-12,"IsPorted,IsUnknownContact,IsGoogleVoiceNumber,IsPortableVOIP",BANDWIDTH.COM - NY,None,None
4105503350,JOHNS HOPKINS H,600 N WOLFE ST,21287-0005,BALTIMORE,MD,BUSINESS,LOW,,IsMailable,VERIZON MARYLAND INC,,
7184363705,SCHULMAN SUSAN MD DOCTORS PHYSICIANS SURGEONS,901 48TH ST,11219-2919,BROOKLYN,NY,BUSINESS,HIGH,2016-11-10,"IsMailable,IsConnected,IsPorted",CABLEVSN LGHTPATH NY,"80110000,80110300","OFFICES AND CLINICS OF MEDICAL DOCTORS,MEDICAL INSURANCE ASSOCIATIONS"
5134758521,MYRON GERSON,222 PIEDMONT AVE,45219-4231,CINCINNATI,OH,RESIDENTIAL,HIGH,2014-08-28,"IsMailable,IsConnected,IsPorted",CBTS TECH SOL LLC-OH,"80110000,80310000,80110102","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS,ENDOCRINOLOGIST"
7349363604,UNIVERSITY OF MICHIGAN HOSPITAL,,48104,ANN ARBOR,MI,BUSINESS,LOW,2019-06-21,IsPorted,TELEPORT COMM AM-MI,,
3019494078,JOHN R GILSTAD,9620 BYEFORDE RD,20895-3609,KENSINGTON,MD,RESIDENTIAL,HIGH,,"IsMailable,IsConnected",VERIZON MARYLAND INC,,
5108432220,BAY PSYCHIATRIC ASSOCIATES PHYSICIANS SURGEONS,2020 MILVIA ST STE 300,94704-1172,BERKELEY,CA,BUSINESS,HIGH,2012-08-15,"IsMailable,IsConnected,IsPorted",U.S. TELEPAC - CA,80110000,OFFICES AND CLINICS OF MEDICAL DOCTORS
8508838227,UNITED STATES GOVERNMENT EMERGENCY SERVICES,1096 N FERDON BLVD,32536-1708,CRESTVIEW,FL,BUSINESS,HIGH,,"IsMailable,IsConnected",CENTURYLINK,,
7089232159,PER COM INC,,60464,PALOS PARK,IL,BUSINESS,MED,2019-11-05,"IsConnected,IsPorted","ONVOY, LLC",,
2127464180,CARLOS VAAMONDE,525 E 68TH ST,10065-4870,NEW YORK,NY,RESIDENTIAL,HIGH,2017-06-29,"IsMailable,IsConnected,IsPorted,IsPossiblePortableVOIP",LEVEL 3 COMM - NY,"80110000,80310000","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS"
3022252380,MID ATLANTIC GI CONSULTANTS CLINICS MEDICAL,537 STANTON CHRISTIANA RD STE 203,19713-2148,NEWARK,DE,BUSINESS,HIGH,2016-09-27,"IsMailable,IsConnected,IsPorted",COMCAST PHONE - DE,80110102,ENDOCRINOLOGIST
7177614141,ANASTASIUS O PETER,532 N FRONT ST,17043-1016,LEMOYNE,PA,RESIDENTIAL,HIGH,2000-04-24,"IsMailable,IsConnected,IsPorted","CTSI, INC. - PA","80110000,80490000","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES OF HEALTH PRACTITIONER"
7757841110,UNIVERSITY OF NEVADA RENO CAMPUS OPERATOR AND,900 N VIRGINIA,89408,FERNLEY,NV,BUSINESS,HIGH,,IsConnected,NEVADA BELL,82210000,COLLEGES AND UNIVERSITIES
9516002839,RADNET INC,,92562,MURRIETA,CA,BUSINESS,LOW,2018-09-07,"IsPorted,IsPossiblePortableVOIP",LEVEL 3 COMM - CA,,
2122637300,CARMEN E CHITU MD PHYSICIANS GENERAL,550 1ST AVE,10016-6402,NEW YORK,NY,BUSINESS,HIGH,,"IsMailable,IsConnected",VERIZON NEW YORK INC,"80490000,80620000,80110000","OFFICES OF HEALTH PRACTITIONER,GENERAL MEDICAL AND SURGICAL HOSPITALS,OFFICES AND CLINICS OF MEDICAL DOCTORS"
8007897366,UNIVERSITY OF PENNSYLVANIA HEALTH SYSTEM,3400 SPRUCE ST,19104-4238,PHILADELPHIA,PA,BUSINESS,HIGH,,"IsMailable,IsConnected,IsTollFreeNumber",Service Management System (SMS/800),"80110000,80310000,80490000,80990000,80620000","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS,OFFICES OF HEALTH PRACTITIONER,HEALTH AND ALLIED SERVICES, NEC,GENERAL MEDICAL AND SURGICAL HOSPITALS"
5156436290,MERCYONE DES MOINES PEDIATRIC NEUROLOGY AND,411 LAUREL ST STE 3310,50314-3027,DES MOINES,IA,BUSINESS,HIGH,,"IsMailable,IsConnected",QWEST CORPORATION,"80110000,80490000,80310000","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES OF HEALTH PRACTITIONER,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS"
8439713361,LEE REBECCA,,29464,MOUNT PLEASANT,SC,BUSINESS,MED,2013-03-06,"IsConnected,IsPorted",SO CAROLINA NET - SC,,
4808976992,ARIZONA ALLERGY ASSOCIATES DOCTORS ALLERGISTS AND,705 S DOBSON RD STE 1,85224-5657,CHANDLER,AZ,BUSINESS,HIGH,2013-11-08,"IsMailable,IsConnected,IsPorted",COX AZ TELCOM,"80110400,80110401","PSYCHIATRISTS AND PSYCHOANALYSTS,PSYCHIATRIC CLINIC"
9547207777,MICHAEL J BENJAMIN,,33321,FORT LAUDERDALE,FL,BUSINESS,MED,2019-08-09,"IsConnected,IsPorted","ONVOY, LLC - FL","80490000,80110000","OFFICES OF HEALTH PRACTITIONER,OFFICES AND CLINICS OF MEDICAL DOCTORS"
